empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.ebikes,extra.has_ebikes,extra.last_updated,extra.payment,extra.payment-terminal,extra.renting,extra.returning,extra.slots,extra.uid
2,8,b47d8c637e56bee96ce62117e2ab850b,45.5125667269925,-73.57640504837036,Ste-Famille / des Pins,2023-07-28T20:56:21.066000Z,0,True,1690577467,"['creditcard', 'key']",True,1,1,11,205
33,1,a8676f4aa0d7752a7aa84a7236787c32,45.53407048533949,-73.56265068054199,Parc Baldwin (Fullum / Sherbrooke),2023-07-28T20:56:21.301000Z,0,True,1690576878,"['creditcard', 'key']",True,1,1,35,119
38,1,1dd2c41ba0060546b80e05d4874c3acc,45.49760527699099,-73.55534970760345,Queen / Wellington,2023-07-28T20:56:21.393000Z,0,True,1690577567,"['creditcard', 'key']",True,1,1,39,48
16,2,3164e04d211736d6dfc9eedf75212e3b,45.6011635681891,-73.44999354332685,Stationnement incitatif de Montarville (de Montarville),2023-07-28T20:56:20.835000Z,0,True,1690516701,"['creditcard', 'key']",True,1,1,19,858
16,3,741db2af6fcc3e2144a41caa2918f1dd,45.606718042243784,-73.45692034810781,Quai Yvon-Julien (Marie-Victorin / de Montarville),2023-07-28T20:56:20.836000Z,2,True,1690577607,"['creditcard', 'key']",True,1,1,21,859
16,7,7bedad3f528849a1cc130a3a0ad67f35,45.57251733677832,-73.44312071800232,Stationnement incitatif de Mortagne (Ampère),2023-07-28T20:56:21.331000Z,0,True,1690577653,"['creditcard', 'key']",True,1,1,23,853
11,8,f637d93e69b10a014aa14b90626113fb,45.43352120253739,-73.68354320526123,St-Joseph Lachine / 21e avenue,2023-07-28T20:56:21.375000Z,0,True,1690577013,"['creditcard', 'key']",True,1,1,19,634
6,16,10c3eb3e2454d8de03ed415d563d6862,45.605785392139126,-73.66273999214172,du Parc / François-Foucault,2023-07-28T20:56:20.837000Z,3,True,1690577706,"['creditcard', 'key']",True,1,1,23,748
7,19,a65aa68cb23206fc1b15868873e36df2,45.53121456506295,-73.74735295772552,90e Avenue / Boulevard Lévesque O,2023-07-28T20:56:21.362000Z,3,True,1690577652,"['creditcard', 'key']",True,1,1,27,723
16,7,eb0fd4c2ab7be34b815978bb8ebfbe65,45.51074821798916,-73.56512099504471,Métro St-Laurent ( de Maisonneuve / St-Laurent),2023-07-28T20:56:21.135000Z,0,True,1690577767,"['creditcard', 'key']",True,1,1,24,834
4,15,508a89286045d9bc7e8188522a328f63,45.502386079583346,-73.57333794236183,de Maisonneuve / Mansfield (nord),2023-07-28T20:56:20.853000Z,2,True,1690577761,"['creditcard', 'key']",True,1,1,19,559
11,8,0cc110260f90b08675fba8b904866c5c,45.55903106539297,-73.54830354452133,Pierre-de-Coubertin / Aird,2023-07-28T20:56:21.229000Z,1,True,1690577600,"['creditcard', 'key']",True,1,1,19,647
20,3,7244dde4977180daca1765d2c6c82c1a,45.51329411414168,-73.55057805776596,Porte de Québec / St-André,2023-07-28T20:56:21.035000Z,0,True,1690577675,"['creditcard', 'key']",True,1,1,23,11
11,8,268397f44e5cae3f431fc80129c14fd5,45.52714838624861,-73.58947947621346,Laurier / St-Denis,2023-07-28T20:56:20.853000Z,5,True,1690577734,"['creditcard', 'key']",True,1,1,22,558
18,1,75029d868bd65133941f05b6d4fa2daf,45.53006276144042,-73.54559183120728,Frontenac / Ste-Catherine,2023-07-28T20:56:20.839000Z,0,True,1690577583,"['creditcard', 'key']",True,1,1,19,99
17,2,20337f912d744698fe7062d1d17badb6,45.54948004519436,-73.61605471489383,Garnier / Villeray,2023-07-28T20:56:20.731000Z,0,True,1690577608,"['creditcard', 'key']",True,1,1,19,346
13,6,42f4ffadab5c5dc4a7ee77a517fc7f44,45.544500877623655,-73.58810484409332,Louis-Hémon / Rosemont,2023-07-28T20:56:21.188000Z,5,True,1690577681,"['creditcard', 'key']",True,1,1,19,257
15,6,6170f75c2fd054650c28966d2ad2f791,45.46109386344247,-73.56704950332642,Wellington / Gordon,2023-07-28T20:56:21.174000Z,1,True,1690577764,"['creditcard', 'key']",True,1,1,23,571
5,5,b403b750b260047ba702ad1b98fae6ac,45.63147192165401,-73.50819479674101,Parc des Vétérans (des Vétérans / Broadway),2023-07-28T20:56:21.129000Z,1,True,1690577475,"['creditcard', 'key']",True,1,1,10,861
13,6,b73710100fe1a3264b69eb01257177ec,45.630686043767284,-73.4948467835784,Parc de l'Hôtel-de-Ville (Ste-Julie / Laurendeau),2023-07-28T20:56:21.043000Z,2,True,1690577560,"['creditcard', 'key']",True,1,1,19,863
13,4,dc1533c5165d5cb0a8c48f7b978cb0ad,45.45734622161475,-73.56757521629333,Wellington / 3e avenue,2023-07-28T20:56:21.174000Z,1,True,1690577749,"['creditcard', 'key']",True,1,1,19,570
16,10,25c14157942e7e46ceae7a0cd042b5ec,45.46493155172772,-73.56674909591675,Wellington / Hickson,2023-07-28T20:56:21.264000Z,0,True,1690577617,"['creditcard', 'key']",True,1,1,27,671
15,4,02e0f09887bab2491c3cf2e6d0b477e4,45.61316323215739,-73.50989364087582,Parc de Montréal-Est (Notre-Dame / David),2023-07-28T20:56:21.045000Z,0,True,1690577553,"['creditcard', 'key']",True,1,1,19,866
7,6,1f663a5fe8a59077b3b1acef1408dbf2,45.62846158049899,-73.49952153861523,Centre récréatif Édouard-Rivet (Notre-Dame / Lesage),2023-07-28T20:56:21.044000Z,1,True,1690577759,"['creditcard', 'key']",True,1,1,15,867
15,14,0935ec87605094d4db1be8d4cfc4f73f,45.50140664031126,-73.57165485620499,Mansfield / Ste-Catherine,2023-07-28T20:56:21.037000Z,0,True,1690577764,"['creditcard', 'key']",True,1,1,31,12
3,11,5e32fab9110f792cab5784b893f3a1af,45.545350334193245,-73.61032962799072,Lanaudière / Jean-Talon,2023-07-28T20:56:20.769000Z,3,True,1690576267,"['creditcard', 'key']",True,1,1,15,271
4,26,b8fa3135508e1b6500591a38636be02e,45.52952466565309,-73.60488876700401,St-Dominique / de Bellechasse,2023-07-28T20:56:21.222000Z,7,True,1690577622,"['creditcard', 'key']",True,1,1,31,162
10,5,f065f00d09ed459c5d9a0076383dc3e0,45.42969214118378,-73.6694884300232,du Canal / McLaughlin,2023-07-28T20:56:21.363000Z,2,True,1690577599,"['creditcard', 'key']",True,1,1,15,721
16,2,444b2c83a68220fb68006e045ccc0604,45.5218942750191,-73.55725058932876,Plessis / Logan,2023-07-28T20:56:21.365000Z,0,True,1690577734,"['creditcard', 'key']",True,1,1,19,729
8,14,3cbb64215b647b4779187f72b150a036,45.50229349416256,-73.5733064264059,de Maisonneuve / Mansfield (sud-est),2023-07-28T20:56:21.307000Z,0,True,1690577639,"['creditcard', 'key']",True,1,1,23,421
15,3,55d65d7aebf43cb52ab73c81ed816d06,45.551584,-73.561916,Parc J.-Arthur-Champagne (de Chambly / du Mont-Royal),2023-07-28T20:56:21.156000Z,0,True,1690576311,"['creditcard', 'key']",True,1,1,19,384
11,14,207a35d9de6603a273b94a33cc5e6fe0,45.520338193708305,-73.60775470733641,Bloomfield / Bernard,2023-07-28T20:56:20.862000Z,8,True,1690577509,"['creditcard', 'key']",True,1,1,27,239
10,4,e39b2990521714e01d4fb710f8d264d8,45.48059248038378,-73.56577813625336,de Laprairie / Centre,2023-07-28T20:56:21.234000Z,1,True,1690577658,"['creditcard', 'key']",True,1,1,15,351
16,0,462e77d533503e90f53675acf2f9ddcc,45.527371996141,-73.60398352146149,Clark / de l'Arcade,2023-07-28T20:56:21.349000Z,0,True,1690577272,"['creditcard', 'key']",True,1,1,19,228
10,8,667794df885562752e3112b7c43ac609,45.41773748108526,-73.62338548639853,Parc Lacharité (Latour / Forget),2023-07-28T20:56:21.209000Z,3,True,1690576612,"['creditcard', 'key']",True,1,1,19,637
23,3,5a1a7b87aa778fdd439fe21cc643e051,45.55398156058887,-73.55496388156098,Sherbrooke / Jeanne-d'Arc,2023-07-28T20:56:21.010000Z,1,True,1690577605,"['creditcard', 'key']",True,1,1,27,457
16,2,95f3d2a11576645b02bba246ee638c70,45.42070552680549,-73.62966051438889,de la Vérendrye / 75e avenue,2023-07-28T20:56:21.207000Z,0,True,1690567857,"['creditcard', 'key']",True,1,1,19,468
5,19,1b1dd3d7260d2b146a075bc10779b6bf,45.512167777991905,-73.5709663525995,Milton / Clark,2023-07-28T20:56:21.068000Z,0,True,1690577768,"['creditcard', 'key']",True,1,1,27,207
14,1,1ab036620d1ba6d8e205d99b44ef1a5b,45.450020323797766,-73.60030621290207,Jogues / Allard,2023-07-28T20:56:21.345000Z,0,True,1690577743,"['creditcard', 'key']",True,1,1,19,564
6,28,fd257591e7968cef039df289ea634668,45.50083231626815,-73.57245951890945,Metcalfe / St-Catherine,2023-07-28T20:56:21.245000Z,1,True,1690577611,"['creditcard', 'key']",True,1,1,35,213
5,9,325edfe3c45a789a37855388fb453463,45.53143760098197,-73.61270070075989,St-Zotique / Clark,2023-07-28T20:56:20.764000Z,1,True,1690577751,"['creditcard', 'key']",True,1,1,15,191
16,17,5dd6f59bec1281b10376e79f7f4277b4,45.51044465753362,-73.5755842924118,Prince-Arthur / du Parc,2023-07-28T20:56:21.067000Z,0,True,1690577697,"['creditcard', 'key']",True,1,1,35,204
2,24,fe77f880822f92a0a42808bd376e76b9,45.51262123436571,-73.5737282037735,Prince-Arthur / St-Urbain,2023-07-28T20:56:20.912000Z,2,True,1690577484,"['creditcard', 'key']",True,1,1,27,404
32,2,c56d7aec5e8af475aba51002bc54a3b0,45.52501371261418,-73.58220934867859,Métro Mont-Royal (Berri / Mont-Royal),2023-07-28T20:56:21.027000Z,2,True,1690577748,"['creditcard', 'key']",True,1,1,39,184
13,1,1f75c2bd5876aa50df724147f470784c,45.58830296569168,-73.57783721439773,de Côme / Jean-Talon,2023-07-28T20:56:21.191000Z,0,True,1690577508,"['creditcard', 'key']",True,1,1,15,731
17,1,9f4aab51faaec85da4c4b0cf710d0dd3,45.52937645940547,-73.5842552036047,Boyer / St-Joseph,2023-07-28T20:56:21.199000Z,0,True,1690577675,"['creditcard', 'key']",True,1,1,19,505
23,9,4cc8089699bfd944c99c4fdef2e3c6ce,45.502182909901194,-73.56825381517409,Robert-Bourassa / René-Lévesque,2023-07-28T20:56:21.227000Z,3,True,1690577751,"['creditcard', 'key']",True,1,1,33,873
4,22,5428d05f2757392646e8e88bfd1efee3,45.50629456823703,-73.57282698154448,Aylmer / Sherbrooke,2023-07-28T20:56:21.066000Z,0,True,1690576905,"['creditcard', 'key']",True,1,1,27,202
18,0,4ddafa381fe8b555fe22b7fd44790eac,45.5232203879173,-73.56916093829568,du Parc-La Fontaine / Roy,2023-07-28T20:56:20.869000Z,0,True,1690577750,"['creditcard', 'key']",True,1,1,19,146
11,1,532c02142d78a5864381ff420e87c1c4,45.51786873150825,-73.57842743396758,Coloniale / Duluth,2023-07-28T20:56:21.247000Z,1,True,1690577597,"['creditcard', 'key']",True,1,1,15,211
9,6,d81961450801e6c7a09c6bc9d4ab8eda,45.52621764749851,-73.5957657695144,Casgrain / Maguire,2023-07-28T20:56:20.809000Z,3,True,1690577623,"['creditcard', 'key']",True,1,1,15,640
6,6,9d4986e34f616f66ce0cec7824020c9b,45.51820643310249,-73.56161856654579,Robin / St-André,2023-07-28T20:56:20.976000Z,0,True,1690577622,"['creditcard', 'key']",True,1,1,15,587
10,12,ae30a29474104c658c44c295c318de07,45.54604633902673,-73.60858295134676,Métro Fabre (Garnier / Jean-Talon),2023-07-28T20:56:20.893000Z,1,True,1690577495,"['creditcard', 'key']",True,1,1,23,131
6,5,734efb0c594c25affe8ee509684fc829,45.51070968563815,-73.56535434722899,Métro St-Laurent dépôt 2 (de Maisonneuve / St-Laurent),2023-07-28T20:56:20.802000Z,0,True,1690577340,"['creditcard', 'key']",True,1,1,11,32
9,8,374dc4fabb37db40b8c3d8751fe4d033,45.52893724049854,-73.58786880970001,St-Hubert / Laurier,2023-07-28T20:56:21.025000Z,3,True,1690577279,"['creditcard', 'key']",True,1,1,19,186
20,1,e61bdf615b9672bd815d52f210429d3c,45.55315915057821,-73.53263273835182,Bennett / Ste-Catherine,2023-07-28T20:56:21.288000Z,0,True,1690576775,"['creditcard', 'key']",True,1,1,22,530
5,14,832860f26bd8716c883200eb861e3ab7,45.59147977279279,-73.43605846166611,de Mortagne / de Montarville,2023-07-28T20:56:21.225000Z,1,True,1690577634,"['creditcard', 'key']",True,1,1,19,877
4,11,00c84f03ca5970eaa144ed6867d1e2b9,45.613330089384625,-73.45154017210007,du Fort Saint-Louis / de la Perrière,2023-07-28T20:56:21.226000Z,3,True,1690577738,"['creditcard', 'key']",True,1,1,15,875
16,3,58bc069d3319c0c45a22b8a5c0ee3e81,45.56923752103412,-73.44949901103973,de Mortagne / Jean-Neveu,2023-07-28T20:56:21.224000Z,2,True,1690577715,"['creditcard', 'key']",True,1,1,19,878
23,8,5678ed90f0af2bf60b25261bf16f6c70,45.5238445756922,-73.55236601831166,Métro Papineau (Dorion / De Maisonneuve),2023-07-28T20:56:20.795000Z,2,True,1690577658,"['creditcard', 'key']",True,1,1,32,103
9,9,1972d2e57a368e7c442b2019e5db5461,45.53374770433337,-73.48599582910538,Lamarre / Lavallée,2023-07-28T20:56:21.049000Z,1,True,1690577758,"['creditcard', 'key']",True,1,1,19,880
18,1,1b4e99760f4007a289ef12126349d2fe,45.533610547532355,-73.47374618053436,Parc Laurier (Laurier / Dubuc),2023-07-28T20:56:21.049000Z,1,True,1690577613,"['creditcard', 'key']",True,1,1,19,881
15,3,5457af150071eaabeeaae9a5bfd12fe5,45.51887607468706,-73.6161071062088,Dollard / Van Horne,2023-07-28T20:56:21.306000Z,0,True,1690576163,"['creditcard', 'key']",True,1,1,19,534
20,1,e8b5baff8763847b5344ab445bfb73b7,45.521269382097486,-73.58956933021545,Villeneuve / St-Laurent,2023-07-28T20:56:20.764000Z,0,True,1690577676,"['creditcard', 'key']",True,1,1,23,196
6,9,331c714130ef6e2ca0007f552ea7a77b,45.51801230878908,-73.59256982808802,Villeneuve / du Parc,2023-07-28T20:56:21.355000Z,2,True,1690576458,"['creditcard', 'key']",True,1,1,15,221
23,0,0637583d2cd96bc5568da23bd700b198,45.5278406266837,-73.56588721280787,Émile-Duployé / Sherbrooke,2023-07-28T20:56:20.880000Z,0,True,1690577723,"['creditcard', 'key']",True,1,1,23,148
20,2,faf37dc745f8802b34a0c53f2f55a079,45.554824549823,-73.55370283126831,Parc Olympique (Pie-IX / Sherbrooke),2023-07-28T20:56:21.233000Z,2,True,1690577599,"['creditcard', 'key']",True,1,1,25,808
18,4,f046d7c00aae3ff92c702141f6475fe9,45.49812041247333,-73.57759594917297,Crescent / de Maisonneuve,2023-07-28T20:56:21.228000Z,1,True,1690577629,"['creditcard', 'key']",True,1,1,23,9
8,12,05f141e61629ef218fc51a3f4969d489,45.52055948154798,-73.58582027256489,St-Dominique / du Mont-Royal,2023-07-28T20:56:21.352000Z,3,True,1690577762,"['creditcard', 'key']",True,1,1,23,225
6,12,fb88f8d82067a1df86928727c6fadfc0,45.536532102952236,-73.4576690196991,Hôpital Pierre-Boucher (Jacques-Cartier / Bourdon),2023-07-28T20:56:21.225000Z,1,True,1690577709,"['creditcard', 'key']",True,1,1,19,879
18,0,d807ba1927007377643362ea1dfab494,45.500015468871446,-73.57938900589943,de la Montagne / Sherbrooke,2023-07-28T20:56:21.285000Z,0,True,1690577751,"['creditcard', 'key']",True,1,1,19,63
16,1,ec132b59e1a5fa45c604240a3c258eb6,45.53206384071709,-73.58226299285889,Chambord / St-Joseph,2023-07-28T20:56:20.867000Z,0,True,1690577711,"['creditcard', 'key']",True,1,1,19,232
11,8,bd2fc7309def1255bf1611e25cd176f7,45.50263299287665,-73.52748987080304,Parc Plage,2023-07-28T20:56:20.840000Z,7,True,1690577059,"['creditcard', 'key']",True,1,1,19,98
11,3,cd185bcb977059337ef71026ca9f75bf,45.506488823782234,-73.66047888994217,Plymouth / Chem.Eden,2023-07-28T20:56:21.084000Z,0,True,1690577737,"['creditcard', 'key']",True,1,1,15,666
20,1,66bb98a5d35f74c7cc6f5951b7c78e4f,45.56493679334249,-73.5555911064148,Parc Maisonneuve (Viau / Sherbrooke),2023-07-28T20:56:20.858000Z,1,True,1690577758,"['creditcard', 'key']",True,1,1,23,557
15,6,d4b0eb7bc61aae6326fe725d85da751d,45.539900246044354,-73.59936207532883,Chambord / Beaubien,2023-07-28T20:56:21.273000Z,0,True,1690577709,"['creditcard', 'key']",True,1,1,23,264
15,0,81835dccb50d8900b00cc0a3ea1b480f,45.49572236030835,-73.55461344122887,Duke / Nazareth,2023-07-28T20:56:21.073000Z,0,True,1690577541,"['creditcard', 'key']",True,1,1,15,76
12,3,644b526864832172e7ee3bf91f2e81ca,45.51625372636654,-73.55291748050148,Wolfe / de la Gauchetière,2023-07-28T20:56:20.843000Z,0,True,1690577762,"['creditcard', 'key']",True,1,1,15,93
13,16,021186cc14acfe5a05a3d4b5cc35ff8a,45.499447710650415,-73.55489909648894,McGill / Wellington,2023-07-28T20:56:21.024000Z,0,True,1690577418,"['creditcard', 'key']",True,1,1,31,180
4,15,2b9e2e02951cbf0f3386b55b303d7105,45.54902230455398,-73.59198164194822,Parc Molson (d'Iberville / Beaubien),2023-07-28T20:56:21.090000Z,4,True,1690577751,"['creditcard', 'key']",True,1,1,19,769
13,3,07151bf35f8c11187f1e4e0c0311b250,45.539306918976,-73.59521873295307,de Bellechasse / de Lanaudière,2023-07-28T20:56:21.322000Z,2,True,1690577650,"['creditcard', 'key']",True,1,1,19,824
8,22,cf435fa476bfc09c2ec8c86e9f2c22f6,45.49966955063677,-73.62923383712769,Ellendale / de la Côte-des-Neiges,2023-07-28T20:56:21.294000Z,9,True,1690576257,"['creditcard', 'key']",True,1,1,31,114
10,4,f82178fd8ad9f5d2d51cbb079bf64818,45.4930266623113,-73.58389592183812,Lincoln / du Fort,2023-07-28T20:56:20.842000Z,0,True,1690577563,"['creditcard', 'key']",True,1,1,15,91
3,19,47849d68770ba9af7b1aede61cfece02,45.53638893500808,-73.51245582103729,St-Sylvestre / St-Charles,2023-07-28T20:56:20.790000Z,9,True,1690573313,"['creditcard', 'key']",True,1,1,23,446
9,10,4fe6b12b4792320f5835327e055c9a92,45.425612687757926,-73.65713578464238,Gare LaSalle (Highlands),2023-07-28T20:56:21.051000Z,1,True,1690577509,"['creditcard', 'key']",True,1,1,19,885
10,8,56e9c5a84f7107e196266e678315d5e4,45.514369201445305,-73.55648696422577,St-Hubert / René-Levesque,2023-07-28T20:56:20.777000Z,0,True,1690577328,"['creditcard', 'key']",True,1,1,19,525
22,0,b15109d9282a8fb0f2bf73265d357c8d,45.52799772330074,-73.61919969320297,Durocher / Beaumont,2023-07-28T20:56:21.339000Z,0,True,1690577658,"['creditcard', 'key']",True,1,1,23,757
8,9,e2cf66a0da3c867233306941853190b4,45.509556992257025,-73.55740696191788,de l'Hôtel-de-Ville / Viger,2023-07-28T20:56:20.868000Z,0,True,1690577762,"['creditcard', 'key']",True,1,1,19,1
7,8,45ad8cdd0cfd3980316114c01dacee86,45.49122961531575,-73.58078241348267,Tupper / du Fort,2023-07-28T20:56:20.983000Z,0,True,1690577507,"['creditcard', 'key']",True,1,1,15,589
11,8,2476230f8d661fdb5367ed2c2d41d4b1,45.53328624709234,-73.61546382309369,Mozart / St-Laurent,2023-07-28T20:56:20.991000Z,3,True,1690577669,"['creditcard', 'key']",True,1,1,22,248
8,9,a9277862a8ae79bf2b39edd4c2395c4f,45.56083017316043,-73.6508122086525,Hamel / Sauvé,2023-07-28T20:56:21.413000Z,0,True,1690577161,"['creditcard', 'key']",True,1,1,19,480
12,3,20f7dc366cab76a84531b65e16252f5b,45.58135403391153,-73.57260999085156,Hôpital Santa Cabrini (de Pontoise / d'Évreux),2023-07-28T20:56:21.292000Z,3,True,1690577751,"['creditcard', 'key']",True,1,1,15,774
18,11,85f495db4bcf79e15029dcc21da9b2a7,45.52423612093815,-73.58155220746994,Métro Mont-Royal (Utilités publiques / Rivard),2023-07-28T20:56:20.732000Z,0,True,1690577679,"['creditcard', 'key']",True,1,1,31,347
15,4,33b6493a0dd60c971f3d85382e35e7c6,45.53431661378577,-73.55970561504364,Hochelaga / Chapleau,2023-07-28T20:56:20.756000Z,0,True,1690577741,"['creditcard', 'key']",True,1,1,19,591
11,8,16fb65f48b8435b23e10d3e232fd5f0c,45.48830194643546,-73.56871783733366,Notre-Dame  / St-Martin,2023-07-28T20:56:21.315000Z,0,True,1690577449,"['creditcard', 'key']",True,1,1,19,301
7,10,be7eb9139288d63ecd637cbd4d52f05f,45.69223305604548,-73.63703128697125,Théâtre du Vieux-Terrebonne (St-Pierre / des Braves),2023-07-28T20:56:21.047000Z,5,True,1690577697,"['creditcard', 'key']",True,1,1,19,883
11,8,fb645db9b2cdd11157289f2b2cdb539c,45.70234934325735,-73.63957804443088,Parc St-Sacrement (des Seigneurs / St-Sacrement),2023-07-28T20:56:21.171000Z,5,True,1690577479,"['creditcard', 'key']",True,1,1,19,882
15,7,dc8a8b448fa7f1018b21065bee6f4b7e,45.697815037503666,-73.65406465532033,Terminus de bus EXO (Côte de Terrebonne),2023-07-28T20:56:21.191000Z,4,True,1690577691,"['creditcard', 'key']",True,1,1,22,884
15,4,9c481b0d120d9a0bdf64bca192deb713,45.50689914049937,-73.623526096344,de Soissons / de Darlington,2023-07-28T20:56:21.124000Z,4,True,1690577479,"['creditcard', 'key']",True,1,1,19,312
13,4,c55d42866bb42ee273386d8ecba46efd,45.547536449579944,-73.59267264604568,des Écores / Beaubien,2023-07-28T20:56:20.753000Z,3,True,1690577501,"['creditcard', 'key']",True,1,1,19,293
13,6,44355d7e2e32e5cd2e215f64a5a44aa3,45.541331760976774,-73.58387768268585,des Érables / Dandurand,2023-07-28T20:56:21.190000Z,1,True,1690575078,"['creditcard', 'key']",True,1,1,19,255
16,3,26aa0933324c9525e24f3b802787f507,45.533313304815366,-73.56671154499054,des Érables / Rachel,2023-07-28T20:56:20.873000Z,1,True,1690576984,"['creditcard', 'key']",True,1,1,19,142
9,6,cc186df699fdcf0596ba8325ff9bfac6,45.53922374455291,-73.57383679656778,Fullum / Gilford,2023-07-28T20:56:21.105000Z,2,True,1690577498,"['creditcard', 'key']",True,1,1,15,549
12,3,36062f17a7454e3f40f96283ff611cf5,45.520019102391636,-73.61890733242035,CCI Outremont (Dollard / Ducharme),2023-07-28T20:56:21.238000Z,1,True,1690577729,"['creditcard', 'key']",True,1,1,15,800
5,21,882a16842469a73f4c033de3f0a99d40,45.50064338023683,-73.5654079914093,de la Gauchetière / Robert-Bourassa,2023-07-28T20:56:21.399000Z,0,True,1690577762,"['creditcard', 'key']",True,1,1,27,41
13,2,7fb17e275b3e5006964621b39f5decbd,45.527941351769826,-73.62388551235199,Jean-Talon / de l'Épée,2023-07-28T20:56:21.201000Z,2,True,1690576880,"['creditcard', 'key']",True,1,1,15,500
17,1,6ceb61dfee8f4b2579bf379a32e5cceb,45.559962552180544,-73.5769522190094,20e avenue / de Bellechasse,2023-07-28T20:56:20.837000Z,1,True,1690577702,"['creditcard', 'key']",True,1,1,19,6
11,3,c054c5865bd34c60cbefb2e604b147a9,45.541510228130996,-73.5984206199646,Garnier / Beaubien,2023-07-28T20:56:20.772000Z,1,True,1690577512,"['creditcard', 'key']",True,1,1,15,275
21,2,e16c272171145fcbfdd9915cd4a7fd5c,45.54152678327907,-73.61248868051915,Boyer / Jean-Talon,2023-07-28T20:56:21.059000Z,0,True,1690577083,"['creditcard', 'key']",True,1,1,23,324
14,8,55271320ba641271caffe8f4330e3e30,45.53693001809399,-73.57957541942595,Chabot / Laurier,2023-07-28T20:56:20.866000Z,1,True,1690577763,"['creditcard', 'key']",True,1,1,23,230
18,8,5fe27f765b1c3a37dd8b9f9e155ebfff,45.54428297135084,-73.54544162750244,Aylwin / Ontario,2023-07-28T20:56:21.060000Z,0,True,1690577731,"['creditcard', 'key']",True,1,1,27,325
8,10,8d0fb7bb1314e8606221b40cf9608194,45.501023131616485,-73.55944812297821,Notre-Dame / McGill,2023-07-28T20:56:20.758000Z,1,True,1690577716,"['creditcard', 'key']",True,1,1,19,592
8,18,85c697a6f2803497cabda74c8a7d06f1,45.47728092665489,-73.58730420470238,Métro Place Saint-Henri (St-Ferdinand / St-Jacques),2023-07-28T20:56:21.093000Z,1,True,1690577700,"['creditcard', 'key']",True,1,1,27,697
17,8,d63041391198f1496b84b02d71a3ed90,45.46976497412213,-73.58923405408859,St-Rémi / Ste-Émilie,2023-07-28T20:56:20.920000Z,0,True,1690577485,"['creditcard', 'key']",True,1,1,27,379
17,6,c4ab40e07da1c28d750a9d49015a9a23,45.50057346904464,-73.57825040817261,Drummond / Sherbrooke,2023-07-28T20:56:21.008000Z,3,True,1690577622,"['creditcard', 'key']",True,1,1,23,455
4,9,b30f2d1a277142c9960048d1b4d41ccd,45.53852599499357,-73.57773274183273,des Érables / Laurier,2023-07-28T20:56:21.268000Z,3,True,1690577629,"['creditcard', 'key']",True,1,1,15,261
23,8,211d7569d9cc6e11c0928da13e279586,45.51736881196649,-73.58209669589996,Clark / Rachel,2023-07-28T20:56:21.024000Z,1,True,1690577460,"['creditcard', 'key']",True,1,1,31,181
13,0,9104897455b1a137d3c16525dc4aa503,45.47781599566346,-73.61503422260284,Northcliffe / Notre-Dame-de-Grâce,2023-07-28T20:56:21.118000Z,0,True,1690576653,"['creditcard', 'key']",True,1,1,15,418
10,15,531dfca0ea4152da1c5e60b7fa74ba1c,45.541602844435374,-73.56496073305605,Molson / Wiliam-Tremblay,2023-07-28T20:56:21.029000Z,1,True,1690577737,"['creditcard', 'key']",True,1,1,29,886
4,15,10ed62c1896dfd6c7c180f356d2f87a2,45.5399716347916,-73.638114631176,Clark / de Liège,2023-07-28T20:56:21.175000Z,4,True,1690575891,"['creditcard', 'key']",True,1,1,19,577
1,14,4863e13ad31f9c44326032df3c09519b,45.53341740599902,-73.64888370037079,du Marché Central / Crémazie,2023-07-28T20:56:20.742000Z,2,True,1690577711,"['creditcard', 'key']",True,1,1,15,718
8,11,eb1ae7d3b1ac967366e29b26d658164e,45.50116506773693,-73.62054750323296,McKenna / Édouard-Montpetit,2023-07-28T20:56:21.256000Z,7,True,1690577659,"['creditcard', 'key']",True,1,1,19,283
12,7,57c0b5e9a14b9e2640bd79becd4302f2,45.51093100153487,-73.56748484529817,Clark / Evans,2023-07-28T20:56:21.138000Z,1,True,1690577514,"['creditcard', 'key']",True,1,1,19,3
31,0,17be2f8f5808ea2980f56a1a19273084,45.50991130818593,-73.56380604207516,Ste-Catherine / St-Laurent,2023-07-28T20:56:20.939000Z,0,True,1690576987,"['creditcard', 'key']",True,1,1,31,88
9,10,2de477065bed58974606e104a8906429,45.416294661505354,-73.6129005253315,LaSalle / 37e avenue,2023-07-28T20:56:21.400000Z,0,True,1690576895,"['creditcard', 'key']",True,1,1,19,638
11,8,f3e045cfad9852a12ed3a7899997b5a9,45.54714142711512,-73.54339510202408,Place Valois (Valois / Ontario),2023-07-28T20:56:21.263000Z,1,True,1690577742,"['creditcard', 'key']",True,1,1,19,676
2,16,1878135d03fa93303d3301dc9bac05cf,45.51467743947122,-73.57659816741943,Sewell / Roy,2023-07-28T20:56:20.862000Z,3,True,1690577755,"['creditcard', 'key']",True,1,1,19,552
14,0,1dabd771409b24a0a39dd283a1de05d2,45.535287965154666,-73.57738137245178,Cartier / Gillford,2023-07-28T20:56:21.019000Z,0,True,1690576923,"['creditcard', 'key']",True,1,1,15,656
17,2,da6c8fd333aec163e9573a5d46910a3b,45.49003938678748,-73.56714338064194,Guy / Notre-Dame,2023-07-28T20:56:20.753000Z,0,True,1690577687,"['creditcard', 'key']",True,1,1,19,292
